1,(1,5,9)
1,(1,37,3)
1,(1,12,6)
1,(39)
1,(1)
1,(1,11,7)
1,(6,39,8)
1,(1,5,3)
1,(1,16,9)
1,(1,10,1)
1,(4)
1,(1,29,6)
1,(1,12,4)
1,(2,9,8)
1,(7)
1,(42,1055,8)
1,(27)
1,(1)
1,(1,148,2)
1,(281)
1,(6)
1,(2,5,5)
1,(1)
1,(2,11,4)
1,(1,2,5)
1,(2,19,8)
1,(1,9,8)
1,(1,74,4)
1,(11,10,2)
1,(36,1,4)
1,(21,3063,8)
1,(2,1,7)
1,(3,1,3)
1,(1,3,7)
1,(6,66,4)
1,(2,1,6)
1,(4,4011,2)
1,(2,235,5)
1,(1,5164,9)
1,(1,4,6)
1,(1)
1,(2,18,2)
1,(1)
1,(1,4,1)
1,(1,57,9)
1,(1,7374,4)
1,(2)
1,(3542,4847,6)
1,(182,10,1)
1,(1,37,4)
1,(6,2,2)
1,(2,7756,4)
1,(24,13,1)
1,(108,1,6)
1,(1,6,8)
1,(4,1,2)
1,(3827,5960,2)
1,(55,1,6)
1,(8,4,5)
1,(1,4915,3)
1,(47,1,5)
1,(17,7691,8)
1,(1)
1,(27)
1,(80,1,9)
1,(3)
1,(1,3,9)
1,(44,10,7)
1,(2,298,1)
1,(26,6563,5)
1,(2)
1,(3)
1,(2,1,7)
1,(1)
1,(1)
1,(1)
1,(29,1,1)
1,(194,8,5)
1,(2)
1,(1,364,2)
1,(2)
1,(1,17,6)
1,(2,42,1)
1,(1,3,6)
1,(2,4108,7)
1,(1)
1,(2,3,3)
1,(1)
1,(1,63,3)
1,(1,7,5)
1,(4,1,3)
1,(1,57,4)
1,(164,1,2)
1,(1,3,4)
1,(2,1,5)
1,(3,1,9)
1,(2,20,9)
1,(39,13,2)
1,(3,122,1)
1,(2157,1,5)
1,(1,5,7)
1,(1,3877,7)
1,(26,12,2)
1,(1,74,7)
1,(126,2,4)
1,(3,4,9)
1,(6,3,2)
1,(2,1,1)
1,(5,52,7)
1,(8,1,2)
1,(2)
1,(151)
1,(1)
1,(1,5625,7)
1,(1)
1,(2,30,3)
1,(8)
1,(1,77,4)
1,(12,2354,9)
1,(2,7589,4)
1,(3,13,3)
1,(1,2,1)
1,(49)
1,(6)
1,(13)
1,(1,5,4)
1,(16)
1,(3,251,9)
1,(3,6079,8)
1,(1,42,2)
1,(58)
1,(5,1,3)
1,(1,4530,9)
1,(9,8,1)
1,(3)
1,(2,48,3)
1,(40,18,3)
1,(4,20,1)
1,(1)
1,(16)
1,(2)
1,(1)
1,(1,2,4)
1,(1,4,2)
1,(2,4901,7)
1,(5)
1,(9,1,9)
1,(1,7915,4)
1,(2,1260,2)
1,(1)
1,(80,2,5)
1,(3)
1,(118,4,3)
1,(2,4948,8)
1,(1,27,3)
1,(75)
1,(1)
1,(1,2,2)
1,(1,9,3)
1,(27,21,3)
1,(2,90,9)
1,(3,16,9)
1,(2,3429,5)
1,(57,1,7)
1,(1,3,2)
1,(1,21,2)
1,(1,2,2)
1,(1,3454,3)
1,(2,4130,5)
1,(1,8,1)
1,(1)
1,(1,3376,7)
1,(465,4,9)
1,(1)
1,(1,2,9)
1,(4,1,2)
1,(2,4361,4)
1,(1,2,9)
1,(38)
1,(394,1,4)
1,(1)
1,(2,37,9)
1,(1,4714,3)
1,(4,1,8)
1,(1,60,8)
1,(1,8,8)
1,(2,1,7)
1,(65,150,6)
1,(4,186,4)
1,(1,3,8)
1,(33)
1,(1,2,6)
1,(6,12,6)
1,(16,5895,3)
1,(1,4095,2)
1,(66,4740,9)
1,(10,1,3)
1,(1,38,4)
1,(3,5,9)
1,(2,9,8)
1,(8,73,5)
1,(107)
1,(3,5500,7)
1,(5,1,3)
1,(1,2,2)
1,(1,7025,1)
1,(10,8043,1)
1,(1,571,1)
1,(951,9,7)
1,(1,2,2)
1,(2)
1,(5)
1,(30,1,8)
1,(1,7898,7)
1,(1,387,9)
1,(47)
1,(4,3,6)
1,(4,2,4)
1,(1,4,4)
1,(6,3,8)
1,(1,3,8)
1,(1)
1,(16,8,2)
1,(3,1,5)
1,(67,23,8)
1,(1,4,2)
1,(8)
1,(3)
1,(3,126,9)
1,(1,5817,8)
1,(8,1,2)
1,(19,8650,8)
1,(87,60,1)
1,(1,2,1)
1,(1,8,1)
1,(1,891,2)
1,(4)
1,(2,19,8)
1,(1,52,8)
1,(14)
1,(7,3,7)
1,(2,3,5)
1,(1,2,3)
1,(4,1,8)
1,(3,8605,6)
1,(1,4,9)
1,(67,7,2)
1,(8,2,1)
1,(1,97,6)
1,(14,1,6)
1,(1,5,9)
1,(1)
1,(1,39,2)
1,(2)
1,(1,2,8)
1,(1,53,5)
1,(3,107,1)
1,(27)
1,(8,2,1)
1,(1,4207,4)
1,(3,5,8)
1,(3,1,3)
1,(16,45,1)
1,(34,326,1)
1,(37,1,2)
1,(21,40,3)
1,(2,32,7)
1,(2,3707,4)
1,(1,24,3)
1,(1,113,3)
1,(8,1,2)
1,(4,1,2)
1,(5)
1,(2,6,3)
1,(2,1,2)
1,(3,3977,2)
1,(29,6,4)
1,(813,3,3)
1,(1,7718,7)
1,(3,14,8)
1,(108,3,7)
1,(1,3217,1)
1,(2,3408,1)
1,(29,156,8)
1,(69,17,6)
1,(2,6,5)
1,(1,6522,5)
1,(2,1616,6)
1,(1,147,4)
1,(255,193,1)
1,(318,8234,4)
1,(24,1,4)
1,(2,3070,6)
1,(2,5790,9)
1,(1,6635,1)
1,(116,4,8)
1,(3,1,6)
1,(1,194,8)
1,(1)
1,(45)
1,(1,136,4)
1,(3,16,9)
1,(1,7,3)
1,(1,12,8)
1,(96,1,8)
1,(1,21,5)
1,(1,5,9)
1,(488,1,1)
1,(1,108,9)
1,(1)
1,(17,3111,9)
1,(1)
1,(1,5766,4)
1,(78,2,8)
1,(6,19,9)
1,(1)
1,(3,4,3)
1,(11,1,6)
1,(3,1,4)
1,(1,58,6)
1,(1,14,6)
1,(30,6,6)
1,(8,1,4)
1,(93,7,5)
1,(124,2,7)
1,(33,18,6)
1,(8,5,4)
1,(1,4077,9)
1,(1,5969,9)
1,(35,1,1)
1,(2,1,6)
1,(1,2,6)
1,(68,31,6)
1,(10,15,1)
1,(1)
1,(1,3860,2)
1,(4)
1,(2,3846,6)
1,(2)
1,(1,4,2)
1,(6,1,9)
1,(24,1,9)
1,(325,8,5)
1,(814,54,2)
1,(67,2,4)
1,(1,6222,2)
1,(1,81,5)
1,(1783,10,9)
1,(35,1,9)
1,(3,5,2)
1,(9)
1,(560,10,2)
1,(1,1374,1)
1,(10,16,4)
1,(3,1,5)
1,(1,8863,5)
1,(2,40,4)
1,(6,47,4)
1,(46,5838,6)
1,(111)
1,(1)
1,(5,1,5)
1,(204)
1,(1,3,9)
1,(1,10,7)
1,(5,3,6)
1,(48,14,2)
1,(2)
1,(6,4,2)
1,(4)
1,(15)
1,(2)
1,(1,24,6)
1,(6,2,9)
1,(1,2,9)
1,(4,3198,2)
1,(250,1,6)
1,(9,5188,5)
1,(50)
1,(36)
1,(3,621,1)
1,(2,89,7)
1,(3,28,1)
1,(289)
1,(1,3723,7)
1,(11,4,9)
1,(3,8704,7)
1,(5,4464,1)
1,(1,3,8)
1,(2)
1,(1,40,5)
1,(1,2,9)
1,(7,1,9)
1,(3)
1,(1)
1,(4,5114,2)
1,(19,2,3)
1,(1,2,5)
1,(1,169,5)
1,(23)
1,(3,2,7)
1,(1,5559,9)
1,(3,6559,7)
1,(4,6891,3)
1,(1,38,9)
1,(4,2,2)
1,(1,7713,3)
1,(18,26,9)
1,(1)
1,(1)
1,(15,4371,9)
1,(1,3110,8)
1,(1,2,5)
1,(35)
1,(1,2,4)
1,(8,18,5)
1,(1,2,9)
1,(1,3,9)
1,(1,10,9)
1,(1,21,5)
1,(18)
1,(1,6,9)
1,(4,26,8)
1,(2,1,2)
1,(3)
1,(1,4350,9)
1,(95,3337,6)
1,(17)
1,(5,1,6)
1,(1,6354,7)
1,(1,67,5)
1,(251,1,3)
1,(10)
1,(61,4,9)
1,(11)
1,(1)
1,(253)
1,(3,1,6)
1,(9,2,6)
1,(1)
1,(2,30,7)
1,(50,1,1)
1,(100)
1,(3,118,6)
1,(1,5876,4)
1,(9,1,2)
1,(10)
1,(1,3107,2)
1,(5,1,6)
1,(2,1,7)
1,(1,3299,4)
1,(1)
1,(1,190,6)
1,(1,7,9)
1,(2,1,5)
1,(2,1,2)
1,(5,1,2)
1,(3,7613,1)
1,(6,1,3)
1,(2,20,1)
1,(16,3,8)
1,(19,3,1)
1,(1,2657,6)
1,(42,315,5)
1,(1,2,8)
1,(2,1,6)
1,(2)
1,(6,5384,1)
1,(1)
1,(1,3141,8)
1,(3,1,3)
1,(1)
1,(21,1,5)
1,(2,1,6)
1,(1,6,4)
1,(68,5587,3)
1,(2)
1,(3,5,9)
1,(1,3867,1)
1,(1,4,9)
1,(26)
1,(4)
1,(2)
1,(1787)
1,(36)
1,(1,3,4)
1,(3,4274,4)
1,(1,17,1)
1,(377,6467,2)
1,(6,1,9)
1,(567,9,5)
1,(1,5395,3)
1,(2,6,7)
1,(1,276,2)
1,(6,4,8)
1,(1,4,7)
1,(4,1,1)
1,(4,4808,9)
1,(2,7,1)
1,(1,3,4)
1,(11,4245,4)
1,(33,4209,2)
1,(1,3369,1)
1,(2,1,6)
1,(3)
1,(14)
1,(1)
1,(2,18,1)
1,(1,759,4)
1,(439)
1,(1)
1,(2,1,1)
1,(1,155,1)
1,(44,7,8)
1,(1)
1,(1)
1,(197,3254,6)
1,(2,6,3)
1,(3,1,9)
1,(1)
1,(1,4,6)
1,(2,3,4)
1,(5)
1,(103)
1,(5,2,1)
1,(1)
1,(7,9,5)
1,(490,9,5)
1,(3)
1,(4,7465,6)
1,(2,3048,1)
1,(1840,4,9)
1,(25,7204,2)
1,(5)
1,(61,35,2)
1,(4)
1,(1,1802,5)
1,(37,131,3)
1,(1)
1,(6,5117,6)
1,(1,651,8)
1,(3,60,3)
1,(4,1,5)
1,(83,4074,3)
1,(85,2,9)
1,(3,1,3)
1,(1,3,1)
1,(1,7688,3)
1,(1)
1,(12)
1,(6,3,5)
1,(16)
1,(2,8908,9)
1,(2,1,1)
1,(2)
1,(254,12,6)
1,(1,4,9)
1,(30,10,5)
1,(6,1,8)
1,(30)
1,(18,3,1)
1,(3,1,7)
1,(6,38,6)
1,(3,1,9)
1,(1)
1,(12,8097,1)
1,(1,135,9)
1,(1,2,8)
1,(2,4,5)
1,(16,9,9)
1,(1,24,4)
1,(16)
1,(2)
1,(13,5840,9)
1,(1,3330,7)
1,(1,10,5)
1,(1,24,1)
1,(1,51,9)
1,(3,1,6)
1,(1,9,7)
1,(2,1,6)
1,(5,5128,7)
1,(13,43,1)
1,(3,1,3)
1,(1)
1,(14,3992,2)
1,(4,1,4)
1,(2,7,4)
1,(2,4335,8)
1,(1)
1,(1)
1,(10,25,2)
1,(25,1,9)
1,(1)
1,(41,2,5)
1,(1,8,2)
1,(1)
1,(1,6434,1)
1,(5,96,5)
1,(1)
1,(25,1,4)
1,(15,2,8)
1,(34,7929,3)
1,(111)
1,(6,1,1)
1,(394,5217,6)
1,(9,3303,7)
1,(7,1021,1)
1,(2,3299,1)
1,(6,2,9)
1,(3)
1,(1,4519,2)
1,(1,10,8)
1,(1,244,5)
1,(2189)
1,(1,14,8)
1,(2,1,6)
1,(10,3,6)
1,(1,809,5)
1,(381,13,3)
1,(2,7,5)
1,(8,47,1)
1,(1,118,5)
1,(2,3,7)
1,(12)
1,(1,4,2)
1,(3,1,3)
1,(2)
1,(7,1,8)
1,(13,4069,9)
1,(2,1,5)
1,(1,4493,5)
1,(1,5,9)
1,(2,909,6)
1,(2,5005,3)
1,(4,2,7)
1,(2,23,9)
1,(10)
1,(13)
1,(5,1,4)
1,(2390,1,6)
1,(1,11,7)
1,(3)
1,(1,3,6)
1,(6,6028,1)
1,(1,3079,7)
1,(2,1,4)
1,(8,12,1)
1,(1,3817,6)
1,(4)
1,(135,21,8)
1,(304,50,9)
1,(1)
1,(11,6005,8)
1,(1,5,4)
1,(404)
1,(3)
1,(77,1,3)
1,(68,6,5)
1,(3)
1,(1)
1,(2)
1,(1,25,6)
1,(2,1,8)
1,(1,3,5)
1,(3,42,3)
1,(1,4,5)
1,(1)
1,(1)
1,(1,107,7)
1,(2,3959,1)
1,(7951,6019,7)
1,(37,52,8)
1,(13,4,7)
1,(1,12,6)
1,(1,2,1)
1,(6,1,6)
1,(6,5827,4)
1,(1,3,4)
1,(107,1,3)
1,(321,2,7)
1,(5,1,8)
1,(1)
1,(7,14,9)
1,(10,14,9)
1,(5,4663,5)
1,(15)
1,(5,3,3)
1,(1,5020,8)
1,(2,18,9)
1,(4,3,7)
1,(5,2,4)
1,(1,4,6)
1,(2,2543,6)
1,(4,6771,4)
1,(5,1,7)
1,(1)
1,(4881,4494,7)
1,(169,3,1)
1,(2,9,9)
1,(9,4235,6)
1,(1,5,7)
1,(1,453,7)
1,(3,1,9)
1,(1,6364,6)
1,(3,9,4)
1,(2,9,8)
1,(3,4,4)
1,(3,3072,8)
1,(6,8,5)
1,(3,1,6)
1,(9,14,7)
1,(14,47,8)
1,(344,3154,4)
1,(2,7232,1)
1,(71,2,1)
1,(4,6374,7)
1,(2,1,8)
1,(2,1,7)
1,(1,2,5)
1,(16,3641,8)
1,(1,29,4)
1,(1,3720,6)
1,(96,2,3)
1,(33,4550,5)
1,(3343)
1,(1,259,5)
1,(3,1,6)
1,(5,389,2)
1,(1,3,1)
1,(7,272,8)
1,(621,5433,9)
1,(4,1,6)
1,(3)
1,(3378,3159,3)
1,(1)
1,(1,35,2)
1,(2,6,6)
1,(1)
1,(103,1,9)
1,(9,3830,9)
1,(4,2,3)
1,(1,4,6)
1,(1)
1,(1,7,9)
1,(316,1,4)
1,(1,7,8)
1,(1)
1,(1,2,5)
1,(16)
1,(3,1,4)
1,(27,10,7)
1,(9,28,2)
1,(136,4,5)
1,(5)
1,(762,7,4)
1,(7)
1,(1)
1,(140)
1,(1147,6,4)
1,(3,57,4)
1,(3,1,1)
1,(1,3261,3)
1,(10,1,8)
1,(2,12,7)
1,(1,3233,5)
1,(2,140,5)
1,(1)
1,(1)
1,(46,16,4)
1,(2,564,4)
1,(1,2,3)
1,(39,1,7)
1,(6,3138,3)
1,(29,8998,8)
1,(27,104,8)
1,(4,8619,8)
1,(88,1,4)
1,(3,3119,5)
1,(3,1,9)
1,(43,1,8)
1,(18,1,6)
1,(5,6791,6)
1,(2,1,7)
1,(2,26,6)
1,(1,10,9)
1,(3,1,7)
1,(3,1197,2)
1,(1,8,2)
1,(3,126,4)
1,(1)
1,(19)
1,(9,1,7)
1,(1,23,9)
1,(93)
1,(16)
1,(38,1137,2)
1,(21,2,7)
1,(2)
1,(87,1,1)
1,(12,1,8)
1,(1,7898,2)
1,(16,109,8)
1,(30,4,4)
1,(1,9,9)
1,(1,2,6)
1,(1)
1,(1,33,1)
1,(6,3078,1)
1,(42,10,4)
1,(1)
1,(45)
1,(1,5,2)
1,(1)
1,(2,1,7)
1,(3,4,5)
1,(1,5079,4)
1,(3,11,1)
1,(2,159,3)
1,(3,8,6)
1,(10,1,4)
1,(1)
1,(3355,4551,2)
1,(17,72,5)
1,(598,3770,4)
1,(553,8236,1)
1,(1,5312,8)
1,(1,8,4)
1,(1,7830,4)
1,(1)
1,(1,2104,1)
1,(1)
1,(10,3,1)
1,(4,32,6)
1,(2,1,1)
1,(12)
1,(93)
1,(15,1,3)
1,(44,7,7)
1,(1,3,8)
1,(2,1,5)
1,(1,107,9)
1,(12,3,2)
1,(9,1,9)
1,(1,10,8)
1,(3,11,3)
1,(1,6,4)
1,(1)
1,(7,8531,2)
1,(1,2,9)
1,(1,3406,9)
1,(9,4,9)
1,(1,7625,8)
1,(1)
1,(419)
1,(1,3,7)
1,(29,26,9)
1,(15)
1,(1)
1,(2,34,8)
1,(160,4581,8)
1,(37,3,3)
1,(5,28,1)
1,(1,5,3)
1,(5,1,9)
1,(1,2,9)
1,(3,5155,7)
1,(1,4286,4)
1,(6,27,1)
1,(4,1,8)
1,(2)
1,(25,5913,4)
1,(10,1,2)
1,(3,2,3)
1,(1)
1,(1,8312,5)
1,(151)
1,(1,8805,5)
1,(2,1,7)
1,(201)
1,(8,3,7)
1,(9)
1,(4,32,8)
1,(1,3824,7)
1,(28,4,1)
1,(1,7,4)
1,(1,61,4)
1,(3,6215,3)
1,(1)
1,(24,3988,9)
1,(4)
1,(495,1,2)
1,(1,3745,6)
1,(2)
1,(277,3,8)
1,(1,2,2)
1,(366,2,5)
1,(26,15,2)
1,(1,4726,3)
1,(3,1,8)
1,(12)
1,(3,1,2)
1,(12)
1,(2)
1,(6,1,1)
1,(1,16,3)
1,(1,14,1)
1,(1,2,9)
1,(11,1,8)
1,(3,1,9)
1,(1)
1,(11,1,9)
1,(2,6,8)
1,(1,6287,1)
1,(44,1,2)
1,(2,3955,5)
1,(3,7,8)
1,(241,25,8)
1,(1,16,3)
1,(1,3505,7)
1,(5,2,4)
1,(365,6009,3)
1,(2,331,1)
1,(2,4,3)
1,(1)
1,(1,6326,7)
1,(1,3604,4)
1,(2,1,1)
1,(12)
1,(1,20,2)
1,(48)
1,(2)
1,(6,3,3)
1,(1,6102,4)
1,(120,7,2)
1,(45)
1,(58,42,4)
1,(10,4,4)
1,(46)
1,(1,14,2)
1,(3)
1,(1,4,5)
1,(37,1,4)
1,(2)
1,(1,258,7)
1,(32)
1,(15,2,1)
1,(2)
1,(1,44,9)
1,(1)
1,(1)
1,(5,3,9)
1,(4,1,5)
1,(4,3034,5)
1,(218)
1,(1,3,9)
1,(13,4,4)
1,(28,1,3)
1,(8)
1,(17,7,1)
1,(1,3094,4)
1,(1)
1,(21,2,7)
1,(1,5,8)
1,(2,3,7)
1,(3,2,9)
1,(1)
1,(2,20,1)
1,(18)
1,(4816,3983,8)
1,(2,178,5)
1,(4,1,8)
1,(2,4638,3)
1,(2)
1,(1)
1,(1,11,6)
1,(1553,1,5)
1,(32,5955,5)
1,(3)
1,(1,2,7)
1,(2,130,5)
1,(1,175,8)
1,(7,1,2)
1,(1,29,3)
1,(2,1,6)
1,(216,1,7)
1,(41)
1,(4,2,7)
1,(7,17,3)
1,(5)
1,(8,5,5)
1,(2)
1,(1)
1,(152,4581,9)
1,(1,15,2)
1,(14,3,5)
1,(1,3064,8)
1,(4)
1,(5,4,9)
1,(3,6399,5)
1,(6,1,2)
1,(160,2,3)
1,(14)
1,(6,7435,6)
1,(2,3,1)
1,(1,17,8)
1,(5576,4476,8)
1,(1,14,4)
1,(5,1,5)
1,(1905,2,3)
1,(1,2,6)
1,(1)
1,(7,71,8)
1,(57,3836,8)
1,(2,4740,5)
1,(1,36,1)
1,(2)
1,(5)
1,(4019,6,6)
1,(50,7789,6)
1,(7,20,8)
1,(23,4915,7)
1,(1,416,3)
1,(1,2,7)
1,(1)
1,(8)
1,(1,7,3)
1,(2,1,1)
1,(2,4739,5)
1,(1,3,5)
1,(1,5208,7)
1,(3,1,2)
1,(8865,8850,7)
1,(3,6840,4)
1,(2,51,8)
1,(1,18,8)
1,(66,2,1)
1,(25,4573,6)
1,(2)
1,(3692)
1,(1,8353,1)
1,(261,1,2)
1,(3,89,7)
1,(2,11,1)
1,(1,2,1)
1,(1)
1,(1,2,8)
1,(39)
1,(1,3,7)
1,(1,5166,5)
1,(43,4,8)
1,(1,3,6)
1,(4)
1,(5,1,2)
1,(14,3666,6)
1,(3)
1,(7,11,9)
1,(12,1,2)
1,(2,6,2)
1,(6,33,9)
1,(5)
1,(1,7,1)
1,(2,1,1)
1,(1)
1,(209,15,6)
1,(1,8433,5)
1,(2,8567,7)
1,(28)
1,(1,2,8)
1,(1,5541,5)
1,(259,6382,9)
1,(8,342,4)
1,(2,1490,3)
1,(48,24,5)
1,(7)
1,(13,4,1)
1,(2,3623,1)
1,(6,5,7)
1,(825)
1,(58,24,6)
1,(1,4,8)
1,(8,5,5)
1,(2,3,8)
1,(3,1,5)
1,(2,3116,5)
1,(1)
1,(10,1,7)
1,(7)
1,(1)
1,(1,8808,9)
1,(56,3177,7)
1,(2,5,8)
1,(5,3660,4)
1,(1,11,3)
1,(1,24,9)
1,(18,1,8)
1,(57,39,8)
1,(3,4490,7)
1,(1)
1,(1,2,5)
1,(9,5,7)
1,(22,59,3)
1,(2,1,4)
1,(2,5469,3)
1,(122,6,5)
1,(1,3179,2)
1,(10)
1,(2,7948,8)
1,(1,2,9)
1,(1,8036,9)
1,(5,8,6)
1,(1,2,3)
1,(1,4,5)
1,(1,3351,1)
1,(2,4,3)
1,(8,6,7)
1,(1,3,3)
1,(1,7338,4)
1,(3,1157,8)
1,(1,12,2)
1,(3,1,6)
1,(4,2,4)
1,(1,2,3)
1,(2,3,7)
1,(13,11,3)
1,(1,3,8)
1,(3,6927,7)
1,(31,1,6)
1,(1,3,1)
1,(1,2,5)
1,(17,1,5)
1,(1,3,3)
1,(5,8,4)
1,(2)
1,(736,1,7)
1,(53,1,1)
1,(1,11,3)
1,(51,1,4)
1,(1)
1,(11,1,2)
1,(2,65,7)
1,(1,7080,5)
1,(2,1,2)
1,(488)
1,(610,4293,9)
1,(4,2,6)
1,(1,7901,5)
1,(12,6058,3)
1,(1,3735,9)
1,(1,11,3)
1,(3)
1,(138,1,1)
1,(1,3,6)
1,(10,4431,3)
1,(2,3,3)
1,(1,6833,8)
1,(4,4438,6)
1,(2,1,1)
1,(26,1,2)
1,(1,7,9)
1,(1,35,3)
1,(14,1,1)
1,(2)
1,(2,1,7)
1,(1,4,9)
1,(1,2,7)
1,(1057,3028,5)
1,(520,1,2)
1,(1,4838,9)
1,(4170)
1,(1)
1,(48)
1,(11,3119,1)
1,(1,2,4)
1,(2)
1,(7,2,7)
1,(25,1,6)
1,(3,14,2)
1,(21,14,5)
1,(1,32,3)
1,(3,1,1)
1,(2,73,5)
1,(2,3,5)
1,(1)
1,(39,3672,3)
1,(1,3,8)
1,(1,21,3)
1,(1)
1,(1,25,6)
1,(6,7,1)
1,(1,3690,7)
1,(5,1,4)
1,(2,1,5)
1,(1,5,9)
1,(1,4756,5)
1,(473,6,1)
1,(10,1,6)
1,(5,211,2)
1,(2,1,7)
1,(3,2,9)
1,(1)
1,(273)
1,(2,29,8)
1,(1,43,5)
1,(1,454,4)
1,(2,1,3)
1,(3,4,4)
1,(5,15,9)
1,(1,8,6)
1,(2,1,1)
1,(1,5,6)
1,(2)
1,(5)
1,(10,4,9)
1,(960,12,1)
1,(15,3,5)
1,(2,1066,4)
1,(8,3126,3)
1,(2,18,3)
1,(3,1,1)
1,(73)
1,(2,1,1)
1,(1,3,1)
1,(121,12,2)
1,(16)
1,(6178,8619,8)
1,(46)
1,(13,7,5)
1,(9)
1,(3,1,9)
1,(85,1,5)
1,(2,12,9)
1,(2,1,4)
1,(21,1,1)
1,(1,243,2)
1,(1)
1,(1,4,8)
1,(3,3150,1)
1,(3,31,7)
1,(1061,3011,6)
1,(17,3,2)
1,(2)
1,(14,5184,8)
1,(1,357,6)
1,(10)
1,(27,5237,4)
1,(7,2,2)
1,(1)
1,(1,324,1)
1,(6)
1,(4,6,5)
1,(5,4,5)
1,(20)
1,(574,64,2)
1,(12,37,5)
1,(5,1,2)
1,(16,3,8)
1,(16,33,6)
1,(1)
1,(3,6695,2)
1,(9,1,2)
1,(1,17,9)
1,(8,3,9)
1,(1,8,8)
1,(1,2,8)
1,(1,3908,9)
1,(8,2,1)
1,(1,98,7)
1,(1)
1,(1,2,8)
1,(2,1,1)
1,(159)
1,(4,1,6)
1,(248,1,9)
1,(1,60,2)
1,(2)
1,(5,1,3)
1,(2,1,2)
1,(1,4208,7)
1,(1,5158,7)
1,(1,4,2)
1,(533,1,4)
1,(1,4,5)
1,(1,63,5)
1,(1,3154,3)
1,(43,2642,3)
1,(1)
1,(1,6263,7)
1,(2,3173,2)
1,(1328,1,6)
1,(2,1037,6)
1,(1,10,9)
1,(276,2,2)
1,(2,3,4)
1,(1)
1,(1,11,9)
1,(2,7086,8)
1,(36,1,8)
1,(3,2,3)
1,(1)
1,(11,6,8)
1,(17)
1,(1)
1,(1)
1,(4)
1,(3,1,5)
1,(1)
1,(2,22,7)
1,(1)
1,(2)
1,(1,91,3)
1,(1,3620,3)
1,(1)
1,(1,3,3)
1,(2,1,3)
1,(1)
1,(1)
1,(5,1,4)
1,(3,13,6)
1,(4,1,8)
1,(132)
1,(5,14,1)
1,(1)
1,(1,358,9)
1,(6,1,9)
1,(9,8,7)
1,(6,8,7)
1,(2)
1,(61,4,1)
1,(2,1,6)
1,(31,1,5)
1,(1,2,3)
1,(1,4348,2)
1,(2,73,7)
1,(38,5,7)
1,(2,3619,6)
1,(8,1,3)
1,(5,1,1)
1,(1,2,4)
1,(19,1,8)
1,(2,29,4)
1,(16,47,4)
1,(2,1,5)
1,(3)
1,(1,3,3)
1,(1,3,6)
1,(1,5000,5)
1,(1,6424,6)
1,(1,10,4)
1,(7,76,1)
1,(45)
1,(1)
1,(37,1,4)
1,(1)
1,(2,33,2)
1,(5,3,2)
1,(35)
