1,(4337,5498,5)
1,(3223,4540,6)
1,(4139,5913,1)
1,(5451,3167,8)
1,(3914,5026,8)
1,(6619,7897,8)
1,(1146,157,2)
1,(1622,1084,9)
1,(4221,5045,2)
1,(6935,8781,1)
1,(883,1763,1)
1,(3888,5221,1)
1,(5941,5438,7)
1,(2532,2068,5)
1,(3814,5339,5)
1,(4358,3303,9)
1,(4733,3663,5)
1,(7443,7199,4)
1,(3694,3036,2)
1,(782,1545,8)
1,(3082,5724,4)
1,(8813,8525,2)
1,(70,751,9)
1,(5476,3603,1)
1,(4973,5148,4)
1,(328,2732,5)
1,(3087,5700,2)
1,(7910,6941,9)
1,(1275,1941,9)
1,(2392,624,1)
1,(4651,3957,4)
1,(4885,5290,3)
1,(1203,1778,5)
1,(4312,4189,2)
1,(5815,3801,5)
1,(5650,4664,9)
1,(8779,6150,3)
1,(6102,7861,5)
1,(998,2068,3)
1,(3857,3592,6)
1,(2963,794,8)
1,(5483,3069,7)
1,(1621,678,6)
1,(8342,6562,1)
1,(8964,6603,4)
1,(700,2626,6)
1,(1843,1690,2)
1,(3983,4221,8)
1,(2379,1085,8)
1,(3901,5454,5)
1,(7455,8605,9)
1,(4667,4157,3)
1,(1382,668,3)
1,(3795,5315,9)
1,(7268,8669,7)
1,(7338,8625,9)
1,(6858,7322,7)
1,(3688,4761,6)
1,(2153,1067,1)
1,(2974,1840,4)
1,(1252,2281,1)
1,(5362,5000,8)
1,(5711,3614,3)
1,(6559,6537,3)
1,(2923,1233,2)
1,(1993,1010,5)
1,(7902,7051,1)
1,(6796,6295,4)
1,(1663,1916,2)
1,(8834,6426,4)
1,(3162,3367,2)
1,(2682,1443,6)
1,(877,2739,6)
1,(7386,7904,3)
1,(2277,119,1)
1,(434,2691,8)
1,(251,12,4)
1,(1142,2133,3)
1,(7108,6412,8)
1,(7545,8953,3)
1,(1288,367,4)
1,(3508,4028,9)
1,(1331,893,3)
1,(6792,7280,3)
1,(3417,5407,8)
1,(7821,8924,9)
1,(3042,4208,9)
1,(429,842,1)
1,(635,804,7)
1,(1899,679,9)
1,(4349,5209,2)
1,(4238,4945,6)
1,(131,1956,9)
1,(272,1210,1)
1,(5395,4991,7)
1,(1215,1021,8)
1,(8864,6281,8)
1,(5736,3286,6)
1,(2053,234,3)
1,(3231,4911,9)
1,(8336,7781,7)
1,(6587,6629,2)
1,(5432,5918,8)
1,(6905,8238,9)
1,(6355,6083,1)
1,(7827,7851,5)
1,(2022,401,4)
1,(5685,4288,6)
1,(2767,1944,7)
1,(814,542,2)
1,(6414,7701,9)
1,(1720,735,7)
1,(6529,8326,1)
1,(8635,6243,9)
1,(661,2607,8)
1,(8848,8201,7)
1,(2504,2016,9)
1,(8820,8103,7)
1,(4552,5092,1)
1,(8646,7010,1)
1,(5982,5422,5)
1,(7818,7662,4)
1,(85,1264,8)
1,(3162,5719,4)
1,(3729,3388,9)
1,(5434,5419,2)
1,(1354,235,2)
1,(641,1393,4)
1,(8165,8757,6)
1,(5689,5931,1)
1,(5412,3681,2)
1,(8444,6440,3)
1,(251,1288,3)
1,(116,2322,7)
1,(790,2513,8)
1,(1055,2158,6)
1,(7843,7903,5)
1,(4434,5617,4)
1,(8623,8787,3)
1,(7086,7414,6)
1,(1627,76,2)
1,(5218,4462,4)
1,(5446,4691,4)
1,(3143,3159,4)
1,(6294,6885,9)
1,(935,1138,2)
1,(3552,5623,9)
1,(3361,3949,3)
1,(1940,1492,2)
1,(3743,5460,1)
1,(6585,6976,9)
1,(5377,4557,8)
1,(4833,3990,1)
1,(1129,1174,8)
1,(6887,6818,6)
1,(919,2622,4)
1,(3080,3082,6)
1,(5258,4603,4)
1,(7908,7987,7)
1,(5569,4239,8)
1,(2836,756,5)
1,(4271,4259,1)
1,(1939,2751,4)
1,(8045,8543,5)
1,(7346,6806,8)
1,(3349,4806,7)
1,(3717,5437,5)
1,(2447,2237,7)
1,(7303,8977,1)
1,(3919,5404,4)
1,(6703,6457,4)
1,(4661,4990,4)
1,(1743,738,3)
1,(8547,8388,4)
1,(5298,5724,9)
1,(7894,6773,1)
1,(3821,4509,9)
1,(991,2051,8)
1,(7375,7240,7)
1,(4811,3961,1)
1,(2219,2932,1)
1,(4186,5476,8)
1,(5600,3011,6)
1,(3352,5150,2)
1,(6889,8102,7)
1,(7255,7763,3)
1,(6288,6464,7)
1,(1110,2709,7)
1,(7440,8267,6)
1,(7691,8526,7)
1,(7649,8830,5)
1,(5388,4433,5)
1,(7928,8750,1)
1,(2762,975,9)
1,(1283,2943,3)
1,(4090,4048,4)
1,(8592,6684,8)
1,(5052,3639,5)
1,(8417,7501,4)
1,(625,734,8)
1,(4651,5423,4)
1,(7991,7747,2)
1,(3339,5520,1)
1,(2894,1094,4)
1,(4119,5670,9)
1,(8740,8689,7)
1,(2056,1961,3)
1,(3668,4064,9)
1,(4728,3099,2)
1,(8222,7899,4)
1,(6131,6501,7)
1,(5892,5046,9)
1,(5153,4311,7)
1,(350,2608,1)
1,(6902,6918,9)
1,(4336,3919,6)
1,(994,193,6)
1,(8958,6811,4)
1,(7846,6347,6)
1,(6021,6230,5)
1,(257,2408,3)
1,(6495,7457,5)
1,(6411,8159,4)
1,(34,1775,8)
1,(5636,3760,3)
1,(8201,7700,7)
1,(7929,8623,7)
1,(6639,6207,8)
1,(8494,6450,9)
1,(4330,5455,9)
1,(7619,8737,3)
1,(8210,6170,1)
1,(8637,7422,3)
1,(763,2210,7)
1,(4515,3331,5)
1,(6852,6155,7)
1,(3269,4139,1)
1,(5708,3633,1)
1,(1209,1387,8)
1,(3259,5916,4)
1,(6635,7797,1)
1,(5815,3912,9)
1,(256,12,2)
1,(2929,2043,2)
1,(5523,3242,3)
1,(5703,3243,2)
1,(1955,246,6)
1,(886,2698,9)
1,(7701,8872,9)
1,(8347,7976,6)
1,(4872,5391,4)
1,(7591,6012,9)
1,(3015,3320,3)
1,(915,312,6)
1,(3731,5104,5)
1,(925,2123,5)
1,(8186,6518,8)
1,(3772,3735,8)
1,(2545,1732,7)
1,(3064,3665,4)
1,(3810,5800,4)
1,(8789,6034,7)
1,(8191,7000,3)
1,(4360,4301,3)
1,(1181,2846,8)
1,(943,1235,8)
1,(5404,5424,1)
1,(1023,2642,6)
1,(2285,922,3)
1,(7294,6231,3)
1,(4191,4507,8)
1,(8863,7633,9)
1,(7770,6268,8)
1,(5592,4041,7)
1,(2649,1719,7)
1,(8816,7345,4)
1,(4103,4479,4)
1,(5837,4037,4)
1,(5777,4050,3)
1,(5837,3948,7)
1,(8395,8124,3)
1,(2019,2138,9)
1,(2720,88,1)
1,(1976,2823,5)
1,(4981,4905,7)
1,(5035,4865,7)
1,(5606,3413,8)
1,(5315,5138,3)
1,(4863,5110,1)
1,(4316,4690,5)
1,(2604,2438,7)
1,(1454,2538,2)
1,(1655,2994,2)
1,(7868,7131,9)
1,(700,512,1)
1,(1843,1524,8)
1,(2108,896,3)
1,(7470,8197,6)
1,(2349,2537,3)
1,(6595,8392,8)
1,(2369,2597,9)
1,(8546,7872,4)
1,(3550,5857,4)
1,(1346,2359,1)
1,(3682,3769,9)
1,(1269,286,1)
1,(5393,3912,5)
1,(7458,8725,7)
1,(8156,8177,8)
1,(2855,952,2)
1,(3955,5843,1)
1,(7653,8821,8)
1,(4743,3950,4)
1,(6200,6772,3)
1,(5338,4130,2)
1,(794,193,3)
1,(5219,4011,8)
1,(1872,1611,1)
1,(4948,5590,3)
1,(4818,3286,9)
1,(1267,1343,2)
1,(4095,3250,5)
1,(7360,8543,4)
1,(1026,540,7)
1,(3536,4759,1)
1,(6180,6605,2)
1,(5048,3194,1)
1,(5206,5881,9)
1,(491,2216,5)
1,(1158,1527,3)
1,(8578,7422,2)
1,(1405,2123,3)
1,(2394,1601,4)
1,(3644,3731,3)
1,(4500,5882,6)
1,(4051,3782,9)
1,(8896,8435,8)
1,(8032,7139,7)
1,(7174,6665,7)
1,(1503,1608,4)
1,(5436,5474,7)
1,(8473,6544,9)
1,(5539,3022,6)
1,(8997,8690,1)
1,(184,2658,4)
1,(7623,7241,4)
1,(8356,7212,5)
1,(4605,4466,4)
1,(4486,3680,9)
1,(7051,7753,3)
1,(6223,8245,4)
1,(8070,6974,4)
1,(5069,4494,4)
1,(1585,1906,9)
1,(344,2126,9)
1,(8581,8759,1)
1,(2794,2479,6)
1,(3161,4283,8)
1,(6477,8311,9)
1,(6858,6549,5)
1,(4570,5168,9)
1,(4740,5461,6)
1,(1384,1310,3)
1,(5544,3294,3)
1,(8528,7577,5)
1,(5513,4803,4)
1,(3620,3549,4)
1,(371,1739,2)
1,(4522,4483,4)
1,(4173,5053,1)
1,(2297,2213,6)
1,(1944,672,9)
1,(1133,1474,9)
1,(358,2664,9)
1,(5903,4219,5)
1,(3590,5510,2)
1,(5345,3863,4)
1,(7971,6818,6)
1,(8079,8568,6)
1,(3714,4397,4)
1,(1665,2020,8)
1,(3768,5974,2)
1,(2109,1501,6)
1,(1295,2683,7)
1,(150,845,1)
1,(7466,7217,9)
1,(8490,6161,4)
1,(4367,3897,9)
1,(91,1513,8)
1,(2609,297,9)
1,(4503,4309,9)
1,(6309,7279,4)
1,(8518,8256,6)
1,(7477,6707,7)
1,(2689,1968,2)
1,(8604,7957,3)
1,(623,329,7)
1,(5295,4364,9)
1,(5240,4474,4)
1,(6900,6524,9)
1,(3704,5260,7)
1,(3899,5445,6)
1,(6094,7806,4)
1,(6345,6186,8)
1,(108,2988,5)
1,(8438,7379,1)
1,(6100,7958,2)
1,(1575,1,4)
1,(7500,7425,3)
1,(6834,6790,4)
1,(866,1180,6)
1,(7269,8008,1)
1,(7141,7510,9)
1,(5437,4665,3)
1,(5596,3827,6)
1,(3943,4720,8)
1,(4322,3503,1)
1,(2551,578,8)
1,(8854,8049,2)
1,(8613,7267,8)
1,(4691,3266,4)
1,(2730,2352,7)
1,(6371,7399,1)
1,(6481,8174,9)
1,(3655,3112,2)
1,(3672,3271,9)
1,(1101,2355,8)
1,(7955,8991,1)
1,(8840,7183,4)
1,(8109,6253,1)
1,(5955,3949,8)
1,(4977,5154,1)
1,(8704,6378,2)
1,(8383,8736,2)
1,(6152,6444,3)
1,(2851,1682,9)
1,(3114,3293,5)
1,(5831,5383,9)
1,(854,1146,7)
1,(5302,3878,1)
1,(4582,4800,3)
1,(6605,8490,4)
1,(6750,8980,9)
1,(5254,4756,7)
1,(4973,4251,5)
1,(6207,7877,9)
1,(1314,1825,6)
1,(6913,7274,6)
1,(5103,3411,4)
1,(5461,3891,3)
1,(7313,8804,7)
1,(4157,5001,2)
1,(8656,6272,1)
1,(7523,8240,6)
1,(1330,2175,1)
1,(1012,2588,4)
1,(8801,7104,7)
1,(5975,3362,7)
1,(8945,8457,6)
1,(5851,3995,3)
1,(1068,2260,5)
1,(3862,3783,8)
1,(4539,5857,5)
1,(1373,1787,8)
1,(8645,6178,5)
1,(957,2697,2)
1,(5304,4908,9)
1,(8394,7551,7)
1,(1470,1023,9)
1,(1113,490,1)
1,(2890,2382,7)
1,(2670,1542,3)
1,(6440,6513,6)
1,(5924,3433,3)
1,(966,2715,6)
1,(4830,3367,1)
1,(4445,3805,2)
1,(4243,4565,9)
1,(8651,7193,9)
1,(8947,7240,6)
1,(8481,6632,2)
1,(7331,8664,9)
1,(6517,7364,1)
1,(27,2668,2)
1,(713,1775,8)
1,(8744,7328,4)
1,(8021,6804,3)
1,(8694,6403,4)
1,(94,731,5)
1,(6541,7555,7)
1,(6368,8137,8)
1,(8570,7059,8)
1,(8621,6825,8)
1,(2768,286,4)
1,(8998,6769,5)
1,(2005,823,4)
1,(4270,3877,4)
1,(2958,2674,6)
1,(6424,7257,4)
1,(1618,1683,2)
1,(6565,7115,7)
1,(1733,1891,4)
1,(1722,2511,7)
1,(7273,6534,9)
1,(2184,1725,7)
1,(1355,918,2)
1,(321,637,9)
1,(4892,3885,7)
1,(2197,250,4)
1,(5130,4925,6)
1,(7497,6672,5)
1,(3396,5940,3)
1,(6585,7784,8)
1,(1333,33,2)
1,(6489,6328,6)
1,(6177,7325,1)
1,(875,2945,4)
1,(6891,6471,9)
1,(8240,7263,1)
1,(7795,8925,3)
1,(1831,221,6)
1,(3218,3401,6)
1,(533,2386,9)
1,(7558,8869,7)
1,(6106,7775,5)
1,(7493,8145,6)
1,(5348,3537,3)
1,(3468,5007,2)
1,(2081,593,8)
1,(4990,4158,8)
1,(4724,5363,6)
1,(3068,4793,3)
1,(8953,8713,2)
1,(8306,6414,6)
1,(6856,7788,5)
1,(7777,7589,7)
1,(5774,3330,6)
1,(7218,7639,9)
1,(5112,3815,9)
1,(3797,4413,2)
1,(2297,830,6)
1,(8199,7647,8)
1,(3855,5330,7)
1,(7622,8141,7)
1,(6789,8988,2)
1,(4070,5248,3)
1,(963,2927,5)
1,(7154,6528,5)
1,(7847,8879,7)
1,(4421,4755,5)
1,(3187,3444,9)
1,(7067,6410,8)
1,(6988,8323,9)
1,(53,2549,6)
1,(6181,6555,8)
1,(157,2702,4)
1,(1802,1629,4)
1,(4021,3198,8)
1,(8448,6745,6)
1,(4370,5372,9)
1,(887,2242,4)
1,(7311,7658,2)
1,(6268,8743,1)
1,(5197,5527,7)
1,(791,1594,2)
1,(7714,7205,5)
1,(1160,111,9)
1,(520,541,4)
1,(8910,6248,4)
1,(1124,393,3)
1,(928,1226,8)
1,(4176,3086,9)
1,(4114,4283,3)
1,(8085,8770,6)
1,(4445,5946,2)
1,(1518,1274,5)
1,(7696,8183,8)
1,(1337,2291,4)
1,(4690,5270,3)
1,(3132,3384,5)
1,(5579,5922,1)
1,(3365,4416,2)
1,(6645,6228,1)
1,(8729,7219,1)
1,(3730,4150,8)
1,(1147,1414,6)
1,(918,216,3)
1,(3444,5856,8)
1,(7203,7250,2)
1,(1262,231,1)
1,(1819,456,1)
1,(4439,3767,1)
1,(7581,6574,6)
1,(6871,7030,8)
1,(5162,3393,1)
1,(7102,6587,7)
1,(7592,7718,6)
1,(6868,7931,9)
1,(3522,5729,5)
1,(213,1014,3)
1,(1499,127,2)
1,(7831,7323,6)
1,(3403,3080,1)
1,(7753,6573,8)
1,(2008,1519,3)
1,(3937,5688,6)
1,(1563,1140,8)
1,(7656,7906,1)
1,(8478,7577,1)
1,(4022,3703,3)
1,(5464,3935,7)
1,(8712,6785,5)
1,(6556,8489,5)
1,(4968,4750,9)
1,(4241,3943,9)
1,(4374,4876,5)
1,(3079,5408,3)
1,(6282,6584,8)
1,(922,2609,5)
1,(8346,6730,9)
1,(8795,6099,8)
1,(588,2079,4)
1,(7194,7540,5)
1,(4881,4349,8)
1,(6934,8811,5)
1,(7383,6348,8)
1,(1560,1573,7)
1,(7868,8707,1)
1,(161,1274,2)
1,(2161,1962,6)
1,(1862,1158,3)
1,(2295,1768,9)
1,(4121,5126,2)
1,(7304,8338,9)
1,(6377,6339,3)
1,(5627,3430,9)
1,(2845,272,9)
1,(8571,7198,3)
1,(1034,1092,5)
1,(6517,6207,4)
1,(6522,7582,2)
1,(955,1123,9)
1,(1668,1328,7)
1,(487,2007,9)
1,(4110,4654,9)
1,(3018,5767,9)
1,(2702,559,5)
1,(7430,8395,3)
1,(7667,8832,5)
1,(2084,2830,2)
1,(4776,5888,1)
1,(4475,4320,2)
1,(1335,2213,4)
1,(4262,3881,6)
1,(3275,4211,4)
1,(246,2754,6)
1,(3980,5046,6)
1,(4831,3400,9)
1,(341,1161,4)
1,(3110,4424,9)
1,(1103,1029,7)
1,(1029,67,2)
1,(3546,5971,6)
1,(27,2026,3)
1,(4197,3058,9)
1,(170,1479,6)
1,(4490,3810,9)
1,(4694,5337,8)
1,(8919,8826,1)
1,(5025,3371,9)
1,(30,53,8)
1,(6660,8755,3)
1,(3987,4679,6)
1,(2072,910,1)
1,(8940,6531,8)
1,(4826,5883,4)
1,(7396,7761,4)
1,(6257,6006,5)
1,(6168,8197,5)
1,(146,832,9)
1,(1622,1389,8)
1,(6147,6284,9)
1,(2051,1399,2)
1,(7486,7909,5)
1,(8651,8642,6)
1,(2505,2789,9)
1,(1981,1240,6)
1,(3344,3943,3)
1,(1167,2934,7)
1,(6693,8439,2)
1,(7799,8514,4)
1,(2521,1974,8)
1,(6163,6033,1)
1,(6286,7061,9)
1,(341,187,4)
1,(5005,3834,2)
1,(3996,3960,3)
1,(4979,4265,8)
1,(3915,3040,3)
1,(7553,8716,4)
1,(7281,6002,5)
1,(408,763,7)
1,(2702,2875,3)
1,(240,2194,5)
1,(3893,4130,5)
1,(2120,861,7)
1,(866,2271,6)
1,(3363,4139,3)
1,(3395,4914,2)
1,(1248,1344,6)
1,(1956,2894,2)
1,(1270,22,7)
1,(6748,8900,1)
1,(8065,7941,5)
1,(4148,5096,5)
1,(5693,3916,9)
1,(4442,4209,3)
1,(8562,7063,4)
1,(7900,6841,3)
1,(3960,5919,1)
1,(3070,4790,7)
1,(6164,7817,1)
1,(4205,3559,4)
1,(3022,4215,1)
1,(6932,6424,8)
1,(1482,765,1)
1,(7055,6568,5)
1,(3668,3810,4)
1,(8576,8085,6)
1,(782,1770,4)
1,(7718,8892,4)
1,(1173,1139,6)
1,(3068,6000,9)
1,(7325,8712,7)
1,(4260,5424,2)
1,(1177,1833,6)
1,(6043,6774,4)
1,(5695,5316,9)
1,(8148,7311,1)
1,(680,2890,3)
1,(8095,6182,3)
1,(8118,7292,8)
1,(2817,1244,9)
1,(8775,7936,6)
1,(2825,2411,7)
1,(4622,5264,8)
1,(3613,5844,7)
1,(5534,4007,3)
1,(4995,4304,7)
1,(7104,7989,6)
1,(1273,2364,5)
1,(735,318,9)
1,(4708,5401,5)
1,(4717,3684,2)
1,(7993,7684,7)
1,(4128,3329,4)
1,(6558,6439,8)
1,(7221,8625,6)
1,(5554,5428,4)
1,(2317,803,6)
1,(6460,8630,1)
1,(8503,7151,2)
1,(3992,3656,1)
1,(4830,3301,1)
1,(2255,1714,6)
1,(8056,6931,9)
1,(3727,3736,7)
1,(5434,4866,8)
1,(1361,182,9)
1,(3102,4967,8)
